"number","assignment_group","assigned_to","sys_updated_by","closed_by","rule.priority","tenant_id","state","item","item.item_id","decision","rule.id","deleted","sys_created_on","sys_updated_on","closed_at","first_opened","decision_method","closefirstopenedtask","reopentask","item.abstract_product_id"
"RRTASK121800348","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Baby Boy Clothes Fleece Soft Sweatshirt Graphic Hoody Zip Up Hoodie Girls Kids Cute Pullovers Top 18 Month Jacket Clothes for Girls","15881814876","Review","3282","false","2025-03-30 21:21:55","2025-03-30 21:21:55","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800349","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Baby Boy Clothes Fleece Soft Sweatshirt Graphic Hoody Hoodies Sweatshirts Kids Cute Pullovers Top 18 Month Jacket Boy Clothes for Girls","15894015098","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800351","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Girls Large Soft Sweatshirt Graphic Hoody Winter Wear for Boys Kids Cute Pullovers Top 2T Girl Sweater Clothes for Girls","15867253048","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800352","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Youth Hoodies for Boys Soft Sweatshirt Graphic Hoody Baby Hoodies for Boys Kids Cute Pullovers Top 2T Girl Sweater Clothes for Girls","15850059226","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800353","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Hoodies for Baby Boy 18 Months Soft Sweatshirt Graphic Hoody Coat Teen Girls Kids Cute Pullovers Top Boy Fall Clothes for Girls","15894115066","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800354","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Zip Up Girls Soft Sweatshirt Graphic Hoody Jacket for Baby Boy Kids Cute Pullovers Top Toddler Boy Zip Up Jacket Clothes for Girls","15870762225","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800350","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Hoodies Sweatshirts Soft Sweatshirt Graphic Hoody Winter Wear for Boys Kids Cute Pullovers Top 12 Month Boy Hoodie Clothes for Girls","15837401622","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800355","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Sweatshirts Kids Boys Soft Sweatshirt Graphic Hoody for Girls Teens Kids Cute Pullovers Top Zip Up Hoodie infant Clothes for Girls","15867253050","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800356","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Hoodie Teen Boys Soft Sweatshirt Graphic Hoody Hoodies for Small Boys Kids Cute Pullovers Top Toddler Hoodie Zipper Clothes for Girls","15870762226","Review","3282","false","2025-03-30 21:21:56","2025-03-30 21:21:56","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800357","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Zip Up Hoodie Girls Soft Sweatshirt Graphic Hoody Kids Sweatshirt Kids Cute Pullovers Top Teen Boy Sweatshirts Clothes for Girls","15893865464","Review","3282","false","2025-03-30 21:21:57","2025-03-30 21:21:57","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800361","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Hoodies for Teen Girls Soft Sweatshirt Graphic Hoody Jr Hoodie Kids Cute Pullovers Top Oversized Hoodie for Teen Girls Clothes for Girls","15872768133","Review","3282","false","2025-03-30 21:22:08","2025-03-30 21:22:08","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800362","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Kids Boy Sweatshirt Soft Sweatshirt Graphic Hoody Girls Sweatshirts Kids Cute Pullovers Top Zip Up Hoodie Clothes for Girls","15872768135","Review","3282","false","2025-03-30 21:22:08","2025-03-30 21:22:08","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800365","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Boys Large Sweatshirts Soft Sweatshirt Graphic Hoody 2T Girl Sweater Kids Cute Pullovers Top Sweater Toddler Boy Clothes for Girls","15872718548","Review","3282","false","2025-03-30 21:22:10","2025-03-30 21:22:10","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800366","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Size 14 Boys Clothes Soft Sweatshirt Graphic Hoody Teenagers Clothes Kids Cute Pullovers Top Baby Boy Clothes Fleece Clothes for Girls","15808566110","Review","3282","false","2025-03-30 21:22:10","2025-03-30 21:22:10","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800367","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve 4T Sweaters Boys Soft Sweatshirt Graphic Hoody Fleece Zip Up Hoodie Kids Cute Pullovers Top Girls Fleece Lined Sweatshirt Clothes for Girls","15874861621","Review","3282","false","2025-03-30 21:22:10","2025-03-30 21:22:10","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800368","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Teens Hoodies Boys Soft Sweatshirt Graphic Hoody String Hoodie Boys Kids Cute Pullovers Top Toddler Hoodie Zipper Clothes for Girls","15894115068","Review","3282","false","2025-03-30 21:22:10","2025-03-30 21:22:10","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800364","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Zip Up Hoodie Soft Sweatshirt Graphic Hoody Coat Teen Girls Kids Cute Pullovers Top Teen Sweatshirts for Girls Clothes for Girls","15873463545","Review","3282","false","2025-03-30 21:22:10","2025-03-30 21:22:10","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800372","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve 18 Month Boy Hoodie Soft Sweatshirt Graphic Hoody Babies Sweaters Boy Kids Cute Pullovers Top Cute Teen Girl Clothes for Girls","15874861623","Review","3282","false","2025-03-30 21:22:11","2025-03-30 21:22:11","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800370","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Girls Teal Zip Up Hoodie Soft Sweatshirt Graphic Hoody Girls Large Kids Cute Pullovers Top 2T Zip Up Hoodie Boy Clothes for Girls","15872668758","Review","3282","false","2025-03-30 21:22:11","2025-03-30 21:22:11","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800376","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Youth Girls Soft Sweatshirt Graphic Hoody Teenagers Clothes Kids Cute Pullovers Top Kids Sweatshirt Clothes for Girls","15849571378","Review","3282","false","2025-03-30 21:22:11","2025-03-30 21:22:11","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800379","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Toddler Sweaters Soft Sweatshirt Graphic Hoody Kids Clothes Boys 2-7 Kids Cute Pullovers Top Toddler Boy Fall Clothes for Girls","15808516264","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800380","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Zip Up Hoodie Girls Soft Sweatshirt Graphic Hoody Cat Hoodies Kids Cute Pullovers Top Toddler Zip Up Hoodie Fleece Clothes for Girls","15884356312","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800381","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Baby Boy Clothes Fleece Soft Sweatshirt Graphic Hoody Sweatshirts Teen Boys Kids Cute Pullovers Top Baby Sweater 12-18 Months Clothes for Girls","15861467213","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800382","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Teen Boy Sweatshirts Soft Sweatshirt Graphic Hoody Chopstick Hoodie Kids Cute Pullovers Top 5T Sweater Clothes for Girls","15894060743","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800383","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Kids Boy Sweatshirt Soft Sweatshirt Graphic Hoody Sweatshirts Teen Boys Kids Cute Pullovers Top Boy Sweaters Clothes for Girls","15893915264","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800384","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Teens Hoodies Boys Soft Sweatshirt Graphic Hoody Kids Sweatshirt Kids Cute Pullovers Top Toddler Pullover Sweatshirt Girl Clothes for Girls","15894115062","Review","3282","false","2025-03-30 21:22:12","2025-03-30 21:22:12","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800385","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Toddler Fleece Zip Up Soft Sweatshirt Graphic Hoody Size 14 Boys Clothes Kids Cute Pullovers Top Fleece for Boys Clothes for Girls","15894065017","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800387","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Youth Hoodies for Boys Soft Sweatshirt Graphic Hoody 5T Hoodie Kids Cute Pullovers Top 2T Hoodies for Boys Clothes for Girls","15884356311","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800389","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Teen Girl Hoodies Soft Sweatshirt Graphic Hoody Cat and Sweaters Kids Cute Pullovers Top Hoodies for Baby Boy 18 Months Clothes for Girls","15881864579","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800390","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Toddler Fleece Zip Up Soft Sweatshirt Graphic Hoody Boy Sweatshirt Kids Cute Pullovers Top Chopstick Hoodie Clothes for Girls","15894065018","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800392","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Baby Fleece Shirt Soft Sweatshirt Graphic Hoody Boy Hoodie Sweater Kids Cute Pullovers Top 5T Girls Sweatshirts Clothes for Girls","15837501250","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800386","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Kids Boy Sweatshirt Soft Sweatshirt Graphic Hoody 6T Boys Clothes Kids Cute Pullovers Top Hoodie for Girls Teens Clothes for Girls","15831773185","Review","3282","false","2025-03-30 21:22:13","2025-03-30 21:22:13","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800393","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Boy Sweatshirt Soft Sweatshirt Graphic Hoody 5T Sweater Kids Cute Pullovers Top Zip Up Hoodie Girls Clothes for Girls","15870812151","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800396","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Zip Up Girls Soft Sweatshirt Graphic Hoody Boys Youth Large Clothes Kids Cute Pullovers Top Knit Sweater for Girls Clothes for Girls","15899205853","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800398","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Hoodies for Teen Boys 16-18 Soft Sweatshirt Graphic Hoody Jumper Youth Kids Cute Pullovers Top Baby Girls Hoodie Clothes for Girls","15872668756","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800395","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve String Hoodie Boys Soft Sweatshirt Graphic Hoody Jacket 18 Months Boy Kids Cute Pullovers Top Preschool Boy Clothes for Girls","15894110477","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800397","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Graphic Sweatshirts for Teen Girls Soft Sweatshirt Graphic Hoody Plush Pullover Girls Kids Cute Pullovers Top Youth Large Hoodie Clothes for Girls","15881814874","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800394","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve 18 Month Jacket Boy Soft Sweatshirt Graphic Hoody Boys Jacket 12 Kids Cute Pullovers Top Teen Girls Clothes for Girls","15849571377","Review","3282","false","2025-03-30 21:22:14","2025-03-30 21:22:14","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800407","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Sweatshirt Boys Soft Sweatshirt Graphic Hoody Lightweight Jacket Kids Cute Pullovers Top 12 Month Zip Up Hoodie Clothes for Girls","15870812154","Review","3282","false","2025-03-30 21:22:15","2025-03-30 21:22:15","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800413","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Sweatshirts Boys 14 16 Soft Sweatshirt Graphic Hoody Hoodies for Baby Boy 18 Months Kids Cute Pullovers Top Boys Youth Hoodies Clothes for Girls","15850109080","Review","3282","false","2025-03-30 21:22:16","2025-03-30 21:22:16","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800417","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve Thin Hoodies for Boys Soft Sweatshirt Graphic Hoody Toddler Sweatshirt Kids Cute Pullovers Top Baby Boy Fleece Coverall Clothes for Girls","15837501252","Review","3282","false","2025-03-30 21:22:17","2025-03-30 21:22:17","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800416","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Hoodie Long Sleeve 2T Boys Soft Sweatshirt Graphic Hoody Baby Boy Sweaters 12-18 Months Kids Cute Pullovers Top Boy Fall Clothes for Girls","15894065020","Review","3282","false","2025-03-30 21:22:17","2025-03-30 21:22:17","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800488","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Potato Sweatshirt Sleeve Soft Sweatshirt Graphic Fleece Jackets for Toddler Boys Hoody Kids Cute Pullovers Kids Sweatshirt Girls Top Clothes for Girls","15874861669","Review","3282","false","2025-03-30 21:22:32","2025-03-30 21:22:32","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800490","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Girls Large Sleeve Soft Sweatshirt Graphic Hoodies for Teen Girls Hoody Kids Cute Pullovers Youth Boy Sweatshirts Top Clothes for Girls","15831773218","Review","3282","false","2025-03-30 21:22:32","2025-03-30 21:22:32","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800492","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Teen Hoodies Boys Sleeve Soft Sweatshirt Graphic Boys 12-14 Clothes Hoody Kids Cute Pullovers Hoodies for Teen Girls Cat Ears Top Clothes for Girls","15861058866","Review","3282","false","2025-03-30 21:22:32","2025-03-30 21:22:32","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800493","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Youth Girls Sleeve Soft Sweatshirt Graphic Boy Youth Sweater Hoody Kids Cute Pullovers Hoodies for Baby Boys Top Clothes for Girls","15874861667","Review","3282","false","2025-03-30 21:22:33","2025-03-30 21:22:33","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800496","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Kids Boy Sweatshirt Sleeve Soft Sweatshirt Graphic Chopstick Hoodie Hoody Kids Cute Pullovers Sweatshirt for Boys Top Clothes for Girls","15861058867","Review","3282","false","2025-03-30 21:22:33","2025-03-30 21:22:33","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800499","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Plush Pullover Girls Sleeve Soft Sweatshirt Graphic Hoodies for Baby Boy 18 Months Hoody Kids Cute Pullovers Boys 2T Winter Clothes Top Clothes for Girls","15861467258","Review","3282","false","2025-03-30 21:22:33","2025-03-30 21:22:33","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800497","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Thin Hoodies for Boys Sleeve Soft Sweatshirt Graphic Boys Fleece Hoody Kids Cute Pullovers Boys Top Clothes for Girls","15884356345","Review","3282","false","2025-03-30 21:22:33","2025-03-30 21:22:33","","","Manual","0","0","75WUXPQCBIBL"
"RRTASK121800500","US - Marketplace Item Risk Reviewers PHL","","svcsn_tns","","P3","Item-CA-1","Open","Kcodviy Girl's Boy's Hoodie Long Sweater Toddler Boy Sleeve Soft Sweatshirt Graphic Boys Hoody Kids Cute Pullovers Boys Sweaters Top Clothes for Girls","15881814906","Review","3282","false","2025-03-30 21:22:33","2025-03-30 21:22:33","","","Manual","0","0","75WUXPQCBIBL"
